Entity ID,Entity Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Retirement Month,Retirement Year,County,Latitude,Longitude,Google Map,Bing Map,Balancing Authority Code
15095,City of Piqua - (OH),2937,Piqua Power Plant,Electric Utility,OH,6,,12.5,12.5,12.5,Conventional Steam Coal,BIT,ST,1,1951,12,2007,Miami,40.133848,-84.237260,Map,Map,PJM
15095,City of Piqua - (OH),2937,Piqua Power Plant,Electric Utility,OH,7,,20.0,20.0,20.0,Conventional Steam Coal,BIT,ST,1,1961,12,2007,Miami,40.133848,-84.237260,Map,Map,PJM
17891,City of St Marys - (OH),2942,St Marys,Electric Utility,OH,5,,6.0,5.8,5.8,Conventional Steam Coal,BIT,ST,1,1957,12,2007,Auglaize,40.545800,-84.388900,Map,Map,PJM
17891,City of St Marys - (OH),2942,St Marys,Electric Utility,OH,6,,10.0,9.0,9.0,Conventional Steam Coal,BIT,ST,4,1967,12,2007,Auglaize,40.545800,-84.388900,Map,Map,PJM
17891,City of St Marys - (OH),2942,St Marys,Electric Utility,OH,AUX,,0.8,0.8,0.8,Petroleum Liquids,DFO,GT,9,1967,12,2007,Auglaize,40.545800,-84.388900,Map,Map,PJM
11566,City of Mangum - (OK),2991,Mangum,Electric Utility,OK,2,,0.6,0.5,0.5,Natural Gas Internal Combustion Engine,NG,IC,0,1939,12,2007,Greer,34.883600,-99.502200,Map,Map,SWPP
3292,Central Vermont Pub Serv Corp,3726,St Albans,Electric Utility,VT,IC1,,1.3,1.1,1.2,Petroleum Liquids,DFO,IC,2,1950,12,2007,Franklin,44.808056,-73.088610,Map,Map,
3292,Central Vermont Pub Serv Corp,3726,St Albans,Electric Utility,VT,IC2,,1.3,1.1,1.2,Petroleum Liquids,DFO,IC,2,1950,12,2007,Franklin,44.808056,-73.088610,Map,Map,
13781,Northern States Power Co - Minnesota,4002,Dells,Electric Utility,WI,6,,0.5,0.7,0.7,Conventional Hydroelectric,WAT,HY,0,1916,12,2007,Eau Claire,44.828056,-91.511110,Map,Map,MISO
13781,Northern States Power Co - Minnesota,4002,Dells,Electric Utility,WI,7,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,0,1907,12,2007,Eau Claire,44.828056,-91.511110,Map,Map,MISO
20860,Wisconsin Public Service Corp,4072,Pulliam,Electric Utility,WI,3,,30.0,25.8,25.8,Conventional Steam Coal,SUB,ST,1,1943,12,2007,Brown,44.540000,-88.008600,Map,Map,MISO
20860,Wisconsin Public Service Corp,4072,Pulliam,Electric Utility,WI,4,,30.0,30.1,30.1,Conventional Steam Coal,SUB,ST,8,1947,12,2007,Brown,44.540000,-88.008600,Map,Map,MISO
15466,Public Service Co of Colorado,6206,Tacoma,Electric Utility,CO,3,,3.5,4.0,4.0,Conventional Hydroelectric,WAT,HY,6,1949,12,2007,La Plata,37.523720,-107.782800,Map,Map,WACM
11560,City of Manassas - (VA),7440,VMEA 1 Credit Gen,Electric Utility,VA,V9,,1.6,1.5,1.5,Petroleum Liquids,DFO,IC,5,1990,12,2007,Prince William,38.740540,-77.508060,Map,Map,PJM
56150,ArcelorMittal USA Inc,10211,2 AC Station,Industrial CHP,IN,7TG,,11.2,10.0,10.0,Other Gases,BFG,ST,3,1931,12,2007,Lake,41.662778,-87.444440,Map,Map,MISO
20242,Wausau Papers of New Hampshire,10701,Wausau Papers of New Hampshire,Industrial CHP,NH,1,,6.5,6.5,6.5,Natural Gas Steam Turbine,NG,ST,4,1947,12,2007,New Hampshire,44.599444,-71.516110,Map,Map,
19365,United States Sugar Corp,50482,Clewiston Sugar House,Industrial CHP,FL,TG3,,3.1,2.9,2.9,Other Waste Biomass,AB,ST,11,1981,12,2007,Hendry,26.735100,-80.937700,Map,Map,FPC
19365,United States Sugar Corp,50482,Clewiston Sugar House,Industrial CHP,FL,TG4,,6.0,5.6,5.6,Other Waste Biomass,AB,ST,11,1983,12,2007,Hendry,26.735100,-80.937700,Map,Map,FPC
1652,Black Hills Ontario LLC,50538,Black Hills Ontario Facility,Industrial CHP,CA,GEN1,,6.0,4.5,3.2,Natural Gas Fired Combustion Turbine,NG,GT,12,1984,12,2007,San Bernardino,34.055833,-117.640300,Map,Map,
1652,Black Hills Ontario LLC,50538,Black Hills Ontario Facility,Industrial CHP,CA,GEN2,,6.0,4.5,3.2,Natural Gas Fired Combustion Turbine,NG,GT,12,1984,12,2007,San Bernardino,34.055833,-117.640300,Map,Map,
20541,Wheelabrator Environmental Systems,50881,Wheelabrator Shasta,IPP Non-CHP,CA,GEN4,,7.8,3.5,3.5,Wood/Wood Waste Biomass,WDS,ST,8,2000,12,2007,Shasta,40.428329,-122.279200,Map,Map,CISO
2852,Calpine Corp,50991,Pryor Power Plant,Industrial CHP,OK,GEN1,,20.6,17.5,20.5,Natural Gas Fired Combustion Turbine,NG,GT,9,1990,12,2007,Mayes,36.238333,-95.275000,Map,Map,
2852,Calpine Corp,50991,Pryor Power Plant,Industrial CHP,OK,GEN2,,20.6,17.5,20.5,Natural Gas Fired Combustion Turbine,NG,GT,10,1990,12,2007,Mayes,36.238333,-95.275000,Map,Map,
2852,Calpine Corp,50991,Pryor Power Plant,Industrial CHP,OK,GN10,,15.0,13.0,13.0,Natural Gas Steam Turbine,NG,ST,1,1953,12,2007,Mayes,36.238333,-95.275000,Map,Map,
56171,Bicent Power,54586,Tanner Street Generation,IPP Non-CHP,MA,V643,,65.5,58.0,58.0,Natural Gas Fired Combined Cycle,NG,CT,10,1992,12,2007,Middlesex,42.632124,-71.313240,Map,Map,ISNE
54822,Geneva Energy LLC,55174,Geneva Energy LLC,IPP Non-CHP,IL,LM1,,23.5,19.9,19.9,All Other,TDF,ST,6,2000,12,2007,Cook,41.500100,-87.595800,Map,Map,
361,Industrial Energy Applications Inc,55315,Alliant SBD 9702 Cedar Graphics,IPP Non-CHP,IA,GEN1,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,5,1997,12,2007,Linn,42.041667,-91.675000,Map,Map,MISO
5137,Desert Power LP,55858,Desert Power LP,IPP CHP,UT,GEN7,,43.0,40.0,40.4,Conventional Steam Coal,BIT,ST,7,1999,12,2007,Tooele,40.918333,-112.733300,Map,Map,
5137,Desert Power LP,55858,Desert Power LP,IPP CHP,UT,UNT1,,46.2,34.0,40.0,Natural Gas Fired Combustion Turbine,NG,GT,5,2002,12,2007,Tooele,40.918333,-112.733300,Map,Map,
5137,Desert Power LP,55858,Desert Power LP,IPP CHP,UT,UNT2,,46.2,34.0,40.0,Natural Gas Fired Combustion Turbine,NG,GT,5,2002,12,2007,Tooele,40.918333,-112.733300,Map,Map,
22350,Devon Power LLC,544,Devon Station,IPP Non-CHP,CT,7,,103.5,107.0,109.0,Petroleum Liquids,RFO,ST,1,1957,11,2007,New Haven,41.209797,-73.108980,Map,Map,ISNE
22350,Devon Power LLC,544,Devon Station,IPP Non-CHP,CT,8,,103.5,107.0,109.0,Petroleum Liquids,RFO,ST,1,1957,11,2007,New Haven,41.209797,-73.108980,Map,Map,ISNE
12311,Merck & Co Inc,10224,Merck Rahway Power Plant,Industrial CHP,NJ,GEN7,,4.0,3.8,3.8,Petroleum Liquids,DFO,ST,1,1968,11,2007,Union,40.615616,-74.265290,Map,Map,PJM
65,Abitibi Consolidated-Lufkin,50249,Abitibi Consolidated Lufkin,Industrial CHP,TX,GEN2,,7.5,6.0,6.0,Natural Gas Steam Turbine,NG,ST,1,1939,11,2007,Angelina, , ,,,
65,Abitibi Consolidated-Lufkin,50249,Abitibi Consolidated Lufkin,Industrial CHP,TX,GEN3,,12.5,12.0,12.0,Natural Gas Steam Turbine,NG,ST,1,1949,11,2007,Angelina, , ,,,
65,Abitibi Consolidated-Lufkin,50249,Abitibi Consolidated Lufkin,Industrial CHP,TX,GEN4,,12.5,12.0,12.0,Natural Gas Steam Turbine,NG,ST,1,1949,11,2007,Angelina, , ,,,
65,Abitibi Consolidated-Lufkin,50249,Abitibi Consolidated Lufkin,Industrial CHP,TX,GEN5,,15.6,13.2,13.5,Natural Gas Steam Turbine,NG,ST,3,1956,11,2007,Angelina, , ,,,
65,Abitibi Consolidated-Lufkin,50249,Abitibi Consolidated Lufkin,Industrial CHP,TX,GEN6,,15.6,13.2,13.5,Natural Gas Steam Turbine,NG,ST,4,1956,11,2007,Angelina, , ,,,
65,Abitibi Consolidated-Lufkin,50249,Abitibi Consolidated Lufkin,Industrial CHP,TX,GEN7,,21.1,16.0,19.5,Natural Gas Steam Turbine,NG,ST,1,1968,11,2007,Angelina, , ,,,
7055,General Growth Properties Inc,55038,Westroads Shopping Center,Commercial CHP,NE,GEN1,,1.2,0.8,0.6,Natural Gas Internal Combustion Engine,NG,IC,1,1996,11,2007,Douglas,41.261389,-96.032780,Map,Map,
7055,General Growth Properties Inc,55038,Westroads Shopping Center,Commercial CHP,NE,GEN2,,1.2,0.8,0.6,Natural Gas Internal Combustion Engine,NG,IC,1,1996,11,2007,Douglas,41.261389,-96.032780,Map,Map,
7055,General Growth Properties Inc,55038,Westroads Shopping Center,Commercial CHP,NE,GEN3,,1.2,0.8,0.6,Natural Gas Internal Combustion Engine,NG,IC,1,1996,11,2007,Douglas,41.261389,-96.032780,Map,Map,
7055,General Growth Properties Inc,55038,Westroads Shopping Center,Commercial CHP,NE,GEN4,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,1,1977,11,2007,Douglas,41.261389,-96.032780,Map,Map,
13630,North Carolina Mun Power Agny #1,56058,"High Point, Jackson Lake",Electric Utility,NC,1,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,6,2002,11,2007,Guilford,35.944444,-79.943060,Map,Map,DUK
13870,"Nushagak Electric Coop, Inc",109,Dillingham,Electric Utility,AK,6,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,12,1976,10,2007,Dillingham,59.042914,-158.468600,Map,Map,
16463,City of Ruston - (LA),1458,Ruston,Electric Utility,LA,1,,12.6,12.0,12.0,Natural Gas Steam Turbine,NG,ST,12,1963,10,2007,Lincoln,32.525000,-92.616670,Map,Map,
16463,City of Ruston - (LA),1458,Ruston,Electric Utility,LA,2,,26.8,25.0,25.0,Natural Gas Steam Turbine,NG,ST,10,1968,10,2007,Lincoln,32.525000,-92.616670,Map,Map,
16463,City of Ruston - (LA),1458,Ruston,Electric Utility,LA,3,,41.5,40.0,40.0,Natural Gas Steam Turbine,NG,ST,6,1974,10,2007,Lincoln,32.525000,-92.616670,Map,Map,
16604,City of San Antonio - (TX),3613,W B Tuttle,Electric Utility,TX,2,,113.6,100.0,102.0,Natural Gas Steam Turbine,NG,ST,12,1956,10,2007,Bexar,29.530000,-98.418100,Map,Map,ERCO
58190,Bluestem LLC,7771,Springview,IPP Non-CHP,NE,1,,0.7,0.7,0.7,Onshore Wind Turbine,WND,WT,10,1998,10,2007,Keya Paha,42.825790,-99.777470,Map,Map,SWPP
58190,Bluestem LLC,7771,Springview,IPP Non-CHP,NE,2,,0.7,0.7,0.7,Onshore Wind Turbine,WND,WT,10,1998,10,2007,Keya Paha,42.825790,-99.777470,Map,Map,SWPP
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,1,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,10,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,11,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,12,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,13,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,14,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,15,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,16,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,17,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,18,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,19,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,2,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,20,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,3,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,4,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,5,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,6,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,7,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,8,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
14624,PUD No 2 of Grant County,7994,Randolph Road,Electric Utility,WA,9,,1.6,1.8,1.8,Petroleum Liquids,DFO,IC,8,2001,10,2007,Grant,47.183333,-119.300000,Map,Map,GCPD
17594,Southeast Missouri State Univ,50264,Southeast Missouri State University,Commercial CHP,MO,GEN3,,6.2,6.2,6.2,Conventional Steam Coal,BIT,ST,1,1972,10,2007,Cape Girardeau,37.313889,-89.531670,Map,Map,
2184,Bradford Dyeing Association Inc,54866,Bradford Dyeing Association,Industrial CHP,RI,AC01,,1.0,0.9,0.9,Petroleum Liquids,RFO,ST,1,1994,10,2007,Washington,41.406111,-71.749720,Map,Map,
2184,Bradford Dyeing Association Inc,54866,Bradford Dyeing Association,Industrial CHP,RI,DC01,,1.0,0.9,0.9,Petroleum Liquids,RFO,ST,1,1994,10,2007,Washington,41.406111,-71.749720,Map,Map,
2184,Bradford Dyeing Association Inc,54866,Bradford Dyeing Association,Industrial CHP,RI,DC30,,0.3,0.3,0.3,Petroleum Liquids,RFO,ST,1,1994,10,2007,Washington,41.406111,-71.749720,Map,Map,
57228,Lowell LLC,55095,Lowell Landfill,IPP Non-CHP,MA,UNT1,,0.8,0.8,0.8,Landfill Gas,LFG,IC,8,1997,10,2007,Middlesex,42.625000,-71.351940,Map,Map,
57228,Lowell LLC,55095,Lowell Landfill,IPP Non-CHP,MA,UNT2,,0.8,0.8,0.8,Landfill Gas,LFG,IC,8,1997,10,2007,Middlesex,42.625000,-71.351940,Map,Map,
6035,Exelon Power,1589,New Boston Generating Station,IPP Non-CHP,MA,1,,359.0,350.0,354.9,Natural Gas Steam Turbine,NG,ST,8,1965,9,2007,Suffolk,42.339167,-71.035280,Map,Map,
12658,"Minnkota Power Coop, Inc",2822,Harwood,Electric Utility,ND,1,,1.6,1.6,1.6,Petroleum Liquids,DFO,IC,10,1947,9,2007,Cass,46.998600,-96.997500,Map,Map,MISO
11566,City of Mangum - (OK),2991,Mangum,Electric Utility,OK,3,,0.4,0.2,0.2,Natural Gas Internal Combustion Engine,NG,IC,0,1929,9,2007,Greer,34.883600,-99.502200,Map,Map,SWPP
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,IPP Non-CHP,PA,1,,156.2,140.0,150.0,Conventional Steam Coal,BIT,ST,9,1954,9,2007,Northampton,40.797762,-75.105420,Map,Map,PJM
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,IPP Non-CHP,PA,2,,156.2,140.0,150.0,Conventional Steam Coal,BIT,ST,6,1956,9,2007,Northampton,40.797762,-75.105420,Map,Map,PJM
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,IPP Non-CHP,PA,MCD1,,2.7,2.5,2.5,Petroleum Liquids,DFO,IC,2,1967,9,2007,Northampton,40.797762,-75.105420,Map,Map,PJM
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,IPP Non-CHP,PA,MCD2,,2.7,2.5,2.5,Petroleum Liquids,DFO,IC,2,1967,9,2007,Northampton,40.797762,-75.105420,Map,Map,PJM
1015,Austin Energy,3549,Holly Street,Electric Utility,TX,3,,165.0,195.0,195.0,Natural Gas Steam Turbine,NG,ST,7,1967,9,2007,Travis,30.250000,-97.716670,Map,Map,ERCO
1015,Austin Energy,3549,Holly Street,Electric Utility,TX,4,,193.0,196.0,196.0,Natural Gas Steam Turbine,NG,ST,7,1974,9,2007,Travis,30.250000,-97.716670,Map,Map,ERCO
26256,Love Box Co Inc,50317,Love Box,Industrial CHP,KS,GEN1,,0.8,0.7,0.8,Natural Gas Fired Combustion Turbine,NG,GT,12,1985,9,2007,Sedgwick,37.772778,-97.315560,Map,Map,
26256,Love Box Co Inc,50317,Love Box,Industrial CHP,KS,GEN2,,0.5,0.5,0.5,Natural Gas Internal Combustion Engine,NG,IC,12,1985,9,2007,Sedgwick,37.772778,-97.315560,Map,Map,
26256,Love Box Co Inc,50317,Love Box,Industrial CHP,KS,GEN3,,0.8,0.8,0.8,Natural Gas Internal Combustion Engine,NG,IC,4,2000,9,2007,Sedgwick,37.772778,-97.315560,Map,Map,
54842,WM Renewable Energy LLC,50564,New Milford Gas Recovery,IPP Non-CHP,CT,GEN1,,3.0,2.9,3.3,Landfill Gas,LFG,GT,7,1991,9,2007,Litchfield,41.547671,-73.425240,Map,Map,ISNE
219,Alaska Power and Telephone Co,56146,False Island,Electric Utility,AK,3,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,9,1983,9,2007,Prince of Wales Ketchikan,55.489180,-133.134500,Map,Map,
56175,Fairbanks Morse Engine,56937,Fairbanks Morse Engine,Industrial Non-CHP,WI,GEN7,,3.1,3.1,3.1,Petroleum Liquids,DFO,IC,8,1996,9,2007,Rock,42.518460,-89.028700,Map,Map,MISO
13206,Nantucket Electric Co,1615,Nantucket Hybrid,Electric Utility,MA,14,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,4,1995,8,2007,Nantucket,41.258300,-70.051700,Map,Map,ISNE
13206,Nantucket Electric Co,1615,Nantucket Hybrid,Electric Utility,MA,15,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,4,1995,8,2007,Nantucket,41.258300,-70.051700,Map,Map,ISNE
13206,Nantucket Electric Co,1615,Nantucket Hybrid,Electric Utility,MA,16,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,2,1998,8,2007,Nantucket,41.258300,-70.051700,Map,Map,ISNE
13206,Nantucket Electric Co,1615,Nantucket Hybrid,Electric Utility,MA,17,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,2,1998,8,2007,Nantucket,41.258300,-70.051700,Map,Map,ISNE
61208,"Red Marlin Wind Ventures, LLC",50553,Edom Hills Project 1 LLC,IPP Non-CHP,CA,WGNS,,11.0,6.5,10.2,Onshore Wind Turbine,WND,WT,12,1985,8,2007,Riverside,33.881667,-116.460300,Map,Map,CISO
49744,Merit Energy Company,52129,Anschutz Ranch East,Industrial CHP,WY,GEN1,,25.3,20.0,21.5,Natural Gas Fired Combustion Turbine,NG,GT,2,1987,8,2007,Uinta,41.176944,-111.009700,Map,Map,
49744,Merit Energy Company,52129,Anschutz Ranch East,Industrial CHP,WY,GEN2,,25.3,20.0,21.5,Natural Gas Fired Combustion Turbine,NG,GT,2,1987,8,2007,Uinta,41.176944,-111.009700,Map,Map,
3702,Clarksdale Public Utilities,2060,Third Street,Electric Utility,MS,4,,4.0,4.0,4.0,Natural Gas Steam Turbine,NG,ST,10,1951,7,2007,Coahoma,34.205000,-90.577780,Map,Map,MISO
3702,Clarksdale Public Utilities,2060,Third Street,Electric Utility,MS,5,,9.0,8.0,8.0,Natural Gas Steam Turbine,NG,ST,10,1946,7,2007,Coahoma,34.205000,-90.577780,Map,Map,MISO
54888,NRG Texas Power LLC,3460,Cedar Bayou,IPP Non-CHP,TX,3,,765.0,760.0,760.0,Natural Gas Steam Turbine,NG,ST,12,1974,7,2007,Chambers,29.750000,-94.925600,Map,Map,ERCO
49852,Great Bay Hydro Corp,3730,Newport Diesels,IPP Non-CHP,VT,10,,1.1,1.0,1.0,Petroleum Liquids,DFO,IC,88,1954,7,2007,Orleans,44.938056,-72.180000,Map,Map,ISNE
49852,Great Bay Hydro Corp,3730,Newport Diesels,IPP Non-CHP,VT,4,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,88,1948,7,2007,Orleans,44.938056,-72.180000,Map,Map,ISNE
49852,Great Bay Hydro Corp,3730,Newport Diesels,IPP Non-CHP,VT,5,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,88,1948,7,2007,Orleans,44.938056,-72.180000,Map,Map,ISNE
49852,Great Bay Hydro Corp,3730,Newport Diesels,IPP Non-CHP,VT,6,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,88,1948,7,2007,Orleans,44.938056,-72.180000,Map,Map,ISNE
49852,Great Bay Hydro Corp,3730,Newport Diesels,IPP Non-CHP,VT,7,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,88,1948,7,2007,Orleans,44.938056,-72.180000,Map,Map,ISNE
49852,Great Bay Hydro Corp,3730,Newport Diesels,IPP Non-CHP,VT,8,,1.1,1.0,1.0,Petroleum Liquids,DFO,IC,88,1954,7,2007,Orleans,44.938056,-72.180000,Map,Map,ISNE
49852,Great Bay Hydro Corp,3730,Newport Diesels,IPP Non-CHP,VT,9,,1.1,1.0,1.0,Petroleum Liquids,DFO,IC,88,1954,7,2007,Orleans,44.938056,-72.180000,Map,Map,ISNE
10837,Lebanon Methane Recovery Inc,10557,Lebanon Methane Recovery,IPP Non-CHP,PA,GEN1,,0.6,0.6,0.6,Landfill Gas,LFG,IC,7,1985,7,2007,Lebanon,40.333889,-76.425280,Map,Map,
10837,Lebanon Methane Recovery Inc,10557,Lebanon Methane Recovery,IPP Non-CHP,PA,GEN2,,0.6,0.6,0.6,Landfill Gas,LFG,IC,7,1985,7,2007,Lebanon,40.333889,-76.425280,Map,Map,
55731,CalTex Holdings LP,50253,CalTex Holdings LP,Industrial CHP,TX,TG3,,18.0,15.3,17.6,Natural Gas Fired Combustion Turbine,NG,GT,1,1967,7,2007,Harris,29.883056,-95.108610,Map,Map,
6762,City of Fredonia - (KS),1277,Fredonia,Electric Utility,KS,1,,0.9,0.7,0.5,Petroleum Liquids,DFO,IC,99,1948,6,2007,Wilson,37.534167,-95.823330,Map,Map,
6762,City of Fredonia - (KS),1277,Fredonia,Electric Utility,KS,IC5,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,12,1978,6,2007,Wilson,37.534167,-95.823330,Map,Map,
6762,City of Fredonia - (KS),1277,Fredonia,Electric Utility,KS,IC6,,0.9,0.9,0.9,Petroleum Liquids,DFO,IC,12,1978,6,2007,Wilson,37.534167,-95.823330,Map,Map,
6762,City of Fredonia - (KS),1277,Fredonia,Electric Utility,KS,IC7,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,12,1978,6,2007,Wilson,37.534167,-95.823330,Map,Map,
6762,City of Fredonia - (KS),1277,Fredonia,Electric Utility,KS,IC8,,0.9,0.8,0.8,Petroleum Liquids,DFO,IC,12,1980,6,2007,Wilson,37.534167,-95.823330,Map,Map,
6762,City of Fredonia - (KS),1277,Fredonia,Electric Utility,KS,IC9,,0.9,0.8,0.8,Petroleum Liquids,DFO,IC,12,1980,6,2007,Wilson,37.534167,-95.823330,Map,Map,
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,IPP Non-CHP,NY,65,,100.0,100.0,100.0,Conventional Steam Coal,BIT,ST,11,1953,6,2007,Erie,42.970000,-78.930000,Map,Map,NYIS
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,IPP Non-CHP,NY,66,,100.0,100.0,100.0,Conventional Steam Coal,BIT,ST,1,1954,6,2007,Erie,42.970000,-78.930000,Map,Map,NYIS
5336,City of Dover - (OH),2914,Dover,Electric Utility,OH,2,,4.0,4.0,4.0,Conventional Steam Coal,BIT,ST,1,1944,6,2007,Tuscarawas,40.520066,-81.468150,Map,Map,PJM
40052,AG Energy LP,10803,Ogdensburg Power,IPP CHP,NY,GEN1,,48.8,36.0,42.0,Natural Gas Fired Combined Cycle,NG,CT,10,1993,6,2007,St Lawrence,44.725800,-75.441700,Map,Map,NYIS
40052,AG Energy LP,10803,Ogdensburg Power,IPP CHP,NY,GEN2,,23.6,19.6,21.0,Natural Gas Fired Combined Cycle,NG,CT,10,1993,6,2007,St Lawrence,44.725800,-75.441700,Map,Map,NYIS
1311,Bassett Furniture Industries Inc,50911,Bassett Table,Industrial Non-CHP,VA,2102,,1.5,1.0,1.0,Wood/Wood Waste Biomass,WDS,ST,1,1956,6,2007,Henry,36.759167,-79.993330,Map,Map,
14661,Pekin Paperboard Co LP,54664,Pekin Paperboard,Industrial Non-CHP,IL,GEN1,,1.5,1.5,1.5,Natural Gas Steam Turbine,NG,ST,10,1948,6,2007,Tazewell,40.551389,-89.668610,Map,Map,
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,Industrial Non-CHP,TX,UN73,,3.0,2.9,3.0,Natural Gas Internal Combustion Engine,NG,IC,1,1973,6,2007,Wood,32.607778,-95.206390,Map,Map,
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,Industrial Non-CHP,TX,UN74,,3.4,3.3,3.4,Natural Gas Internal Combustion Engine,NG,IC,9,1987,6,2007,Wood,32.607778,-95.206390,Map,Map,
